DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,fractal_spectral_lag_window,fractal_spectral_multitaper,fractal_spectral_wosa,fractal_spectral_direct,lillie_test,anderson_darling,pearson_test,cramer_test,shapiro_francia,shapiro_test,adf,kpps_level,kpps_trend,pp,hurts_tsf,max_level_shift_tsf,max_var_shift_tsf,max_kl_shift_tsf,alpha_tsf,beta_tsf,gamma_tsf,firstmin_ac_tsf,firstzero_ac_tsf,std1st_der_tsf,spreadrandomlocal_meantaul_tsf,fluctanal_prop_r1_tsf
-6.63E-01,-8.36E-01,3.90E+01,1.23E+02,1.42E+00,5.10E-05,2.62E-01,8.80E+01,1.67E-01,0.00E+00,5.83E+00,2.70E+01,2.86E-02,7.93E-01,-8.03E-01,9.78E-01,5.00E+00,1.25E+00,8.57E-01,7.62E-01,2.45E-02,4.91E-02,1.992130328,2.196127787,2.348047501,1.607436284,0.014825819,0.000228875,0.002404502,0.003525838,0.000167865,2.07E-05,0.044152158,0.01,0.01,0.458399198,0.999913465,868.8792867,82600,0.09318136,0.999266572,0.00158355,0.000110647,123,70,69.4968018,4.38,0.857142857
-0.43556627,-0.60102912,43,4,0.72228135,-0.01962001,0.67811159,76,0.11111111,5,0.67647451,2,0.01587302,0.71367521,-0.21367521,0.93182831,4,1.54845131,0.25581395,0.76744186,0.02454369,0.33180994,1.537384886,1.556395967,1.559407158,1.56225116,2.47E-61,3.70E-24,8.35E-81,7.37E-10,1.99E-13,1.30E-15,0.385154392,0.01,0.01,0.293782024,0.998942488,1812.083333,446229.4318,1.649704242,0.574054143,0.016351672,0.425945265,4,63,458.7839705,2.22,0.255813953
-8.89E-01,-1.04E+00,5.10E+01,1.56E+02,1.36E+00,7.09E-04,9.44E-02,9.20E+01,1.67E-01,0.00E+00,2.24E+00,2.60E+01,1.22E-02,7.26E-01,-5.98E-01,9.84E-01,2.00E+00,1.13E+00,8.37E-01,7.67E-01,2.45E-02,6.11E-02,1.66528277,1.893198145,1.969088868,1.610806376,2.00E-18,1.21E-22,1.15E-44,7.37E-10,1.44E-10,2.54E-12,0.638347915,0.01,0.01,0.766582854,0.999913465,1228.083333,280934.2045,0.441102737,0.905192228,0.011866527,0.000100271,156,82,114.9138084,2.76,0.837209302
-9.65E-01,-1.12E+00,5.20E+01,1.54E+02,1.38E+00,4.58E-05,8.58E-02,9.80E+01,1.67E-01,0.00E+00,6.29E+00,4.00E+01,6.10E-02,7.59E-01,-6.41E-01,9.85E-01,3.00E+00,1.14E+00,1.40E-01,7.67E-01,2.45E-02,2.87E-02,2.285373151,2.360735772,2.497594916,1.583983058,2.88E-09,3.41E-18,3.36E-17,7.37E-10,1.90E-09,5.10E-11,0.575323395,0.01,0.01,0.890700114,0.999954177,1310,243551.7576,0.166418053,0.937516329,0.142338763,0.000100086,154,82,53.18843641,4.6,0.139534884
-8.02E-01,-9.43E-01,5.00E+01,1.55E+02,1.26E+00,1.06E-04,1.16E-01,8.50E+01,7.41E-02,0.00E+00,5.04E+00,4.00E+01,1.69E-01,7.05E-01,-5.26E-01,9.86E-01,4.00E+00,1.22E+00,1.40E-01,7.67E-01,2.45E-02,4.47E-02,2.202577444,2.310095698,2.456824165,1.606380167,6.28E-29,3.70E-24,4.32E-41,7.37E-10,3.71E-13,2.43E-15,0.594025587,0.01,0.01,0.92148882,0.999913465,1663.166667,469330.9697,0.405631735,0.999897206,0.13221138,0.000100002,155,77,70.31887454,4.06,0.139534884
0.254491304,-0.3398894,47,149,1.322213608,0.001968071,0.124463519,112,0.166666667,0,1.490738736,31,0.011363636,0.799145299,-0.683760684,0.976050081,11,1.238589819,0.162790698,0.837209302,0.024543693,0.101276946,1.675991032,1.874055938,1.979185428,1.557791465,2.09E-07,1.75E-08,1.71E-14,1.58E-06,8.64E-06,9.76E-07,0.438580749,0.01,0.01,0.14981182,0.999859983,1215.166667,433422.2348,1.200179969,0.988475382,0.000100144,0.000100031,149,88,122.382395,3.07,0.162790698
-1.24E+00,-1.41E+00,5.00E+01,1.68E+02,1.40E+00,7.04E-05,1.16E-01,1.13E+02,1.67E-01,0.00E+00,4.16E+00,8.00E+00,2.33E-02,7.48E-01,-7.31E-01,9.84E-01,3.00E+00,1.18E+00,8.60E-01,8.60E-01,2.45E-02,3.78E-02,1.709183651,2.022628232,2.129127136,1.600866223,0.00525916,3.33E-06,2.17E-11,0.000407369,6.52E-06,5.08E-07,0.386920639,0.01,0.01,0.01,0.999954177,568.8333333,51952.79545,0.070928996,0.972871019,0.000102926,0.000134663,168,86,57.05345067,4.5,0.860465116
1.097258723,-0.376614932,39,120,1.143383,0.001109485,0.363636364,80,0.166666667,0,1.799998088,40,0.042253521,0.603015075,-0.801507538,0.980471568,9,1.248055809,0.857142857,0.80952381,0.024543693,0.108091093,1.828873458,1.901339179,1.98537779,1.582141035,3.79E-16,9.45E-17,2.60E-32,9.44E-10,1.09E-08,3.86E-10,0.713917729,0.01,0.01,0.875427376,0.999814161,1615.666667,637121.5455,1.460829488,0.999899522,0.082419382,0.000100004,120,71,121.4848115,3.54,0.857142857
-0.89860334,-0.72068237,29,121,1.15266062,0.01257414,0.06060606,77,0.16666667,47,0.55037934,26,0.01408451,0.85427136,-0.45477387,0.97353596,2,1.1042651,0.85714286,0.76190476,0.02454369,0.13889194,1.705789517,1.761455564,1.830954841,1.595837252,4.04E-37,3.70E-24,2.91E-97,7.37E-10,6.86E-13,5.52E-15,0.885096858,0.01,0.01,0.827015108,0.999819271,2293,1393952.727,13.85936249,0.989786458,0.002918411,0.000102559,121,71,197.7349823,1.59,0.857142857
-3.76E-01,-5.26E-01,4.70E+01,1.63E+02,1.24E+00,2.98E-04,3.18E-01,8.20E+01,7.41E-02,0.00E+00,2.58E+00,4.00E+01,1.32E-02,7.01E-01,-6.92E-01,9.85E-01,6.00E+00,1.27E+00,1.40E-01,7.67E-01,2.45E-02,7.18E-02,1.682311878,1.894356361,2.001319018,1.638908073,1.23E-22,3.70E-24,1.43E-38,7.37E-10,7.90E-12,8.81E-14,0.564711461,0.01,0.01,0.828886714,0.999913465,1514.666667,357595.2348,0.620041469,0.796166654,0.038605665,0.000100119,163,76,147.1523363,3.38,0.139534884
-3.74E-01,-5.43E-01,5.00E+01,1.66E+02,1.30E+00,2.85E-05,1.33E-01,8.80E+01,1.67E-01,0.00E+00,8.19E+00,4.00E+01,1.34E-01,7.46E-01,-7.09E-01,9.83E-01,5.00E+00,1.24E+00,1.40E-01,8.37E-01,2.45E-02,3.39E-02,2.123701537,2.306940681,2.415373618,1.59243144,3.16E-12,3.35E-17,1.25E-18,7.37E-10,7.50E-09,2.63E-10,0.884210236,0.01,0.01,0.94675376,0.999954177,903.5833333,99093.63636,0.186679713,0.999888357,0.106872824,0.000101083,166,82,41.8274436,4.57,0.139534884
-1.02E+00,-1.19E+00,5.10E+01,1.55E+02,1.35E+00,1.85E-04,1.50E-01,1.01E+02,1.67E-01,6.90E+01,2.95E+00,4.00E+01,2.38E-02,7.69E-01,-6.88E-01,9.84E-01,3.00E+00,1.29E+00,8.60E-01,8.60E-01,2.45E-02,6.20E-02,1.817562433,1.989854004,2.132589108,1.586408703,1.38E-10,3.48E-14,6.09E-23,6.39E-09,1.84E-08,7.00E-10,0.348324938,0.01,0.01,0.384881828,0.999913465,792.8333333,165152.6061,0.273622624,0.999898668,0.014398463,0.000100128,155,84,89.48369533,4.12,0.860465116
-8.92E-01,-1.06E+00,5.20E+01,1.76E+02,1.36E+00,3.75E-05,1.20E-01,1.04E+02,1.67E-01,0.00E+00,6.65E+00,4.00E+01,1.11E-02,7.99E-01,-6.18E-01,9.85E-01,4.00E+00,1.14E+00,8.60E-01,7.67E-01,2.45E-02,2.74E-02,2.120221004,2.318589269,2.426785268,1.592459888,1.63E-08,2.47E-18,2.80E-27,7.37E-10,6.76E-10,1.71E-11,0.930834587,0.01,0.01,0.99,0.999954177,851.9970744,66543.89498,0.088531415,0.843231856,0.053452005,0.000100012,176,90,45.59120307,4.83,0.860465116
0.990926835,-1.342367362,21,61,0.909872174,0.001037022,0.782608696,50,0.166666667,17,1.5466433,26,0.064516129,0.586021505,-0.698924731,0.951465088,5,1.461169087,0.823529412,0.588235294,0.049087385,0.216033776,1.752409201,2.035027831,2.080139745,1.625865076,6.85E-07,9.02E-12,2.16E-09,2.95E-08,1.67E-06,1.30E-07,0.973020812,0.01,0.01,0.678223458,0.997528213,2238.416823,1514409.878,0.512244057,0.999860175,0.000100815,0.000103353,61,31,288.7316071,3.49,0.823529412
-1.17E+00,-1.34E+00,2.50E+01,7.70E+01,1.34E+00,8.17E-05,3.15E-01,5.20E+01,1.67E-01,0.00E+00,7.47E+00,7.00E+00,2.44E-02,7.77E-01,-6.74E-01,9.63E-01,2.00E+00,1.18E+00,8.38E-01,6.49E-01,4.91E-02,2.79E-02,2.464666853,2.666574396,2.976801213,1.629148203,0.046326109,0.000413801,0.000917052,0.002887951,0.001000896,0.000174204,0.862972916,0.01,0.01,0.967835731,0.999859983,1140.482502,48558.52476,0.042580136,0.632576022,0.046484385,0.000264789,77,41,53.85646488,5,0.837837838
-4.95E-01,-6.81E-01,5.00E+01,1.79E+02,8.37E-01,-3.51E-04,4.13E-01,9.20E+01,7.41E-02,3.50E+01,8.85E-01,4.00E+00,1.10E-02,8.45E-01,-4.23E-01,9.79E-01,6.00E+00,1.43E+00,1.36E-01,7.73E-01,2.45E-02,1.37E-01,1.688923915,1.852552949,1.892342429,1.532773249,9.05E-47,3.70E-24,2.66E-105,7.37E-10,1.91E-16,4.42E-19,0.896031013,0.01,0.01,0.717362097,0.999674144,7361.833333,13580881.47,1.567536458,0.67752459,0.006678082,0.256192189,179,91,1223.146455,2.67,0.136363636
-0.395463765,-0.59681079,47,196,0.879764425,0.001997331,0.395604396,91,0.074074074,37,1.224008142,8,0.011363636,0.901459854,-0.416058394,0.970273139,7,1.262277809,0.159090909,0.772727273,0.024543693,0.125081745,1.730436856,1.834667453,1.828779793,1.516116663,2.42E-45,3.70E-24,2.80E-120,7.37E-10,5.86E-17,1.11E-19,0.99,0.01,0.01,0.99,0.999720281,5593.416667,5376249.785,1.929269878,0.722947082,0.015904926,0.000100005,196,88,695.6994896,3.21,0.159090909
-4.85E-01,-6.56E-01,5.00E+01,2.00E+02,8.81E-01,3.75E-04,4.52E-01,8.90E+01,7.41E-02,3.60E+01,1.34E+00,1.00E+01,1.12E-02,8.35E-01,-4.08E-01,9.83E-01,7.00E+00,1.45E+00,1.59E-01,7.73E-01,2.45E-02,1.35E-01,1.720604626,1.763609045,1.780601684,1.733476855,3.45E-53,3.70E-24,3.60E-140,7.37E-10,3.72E-17,6.12E-20,0.874199502,0.01,0.01,0.687721815,0.999674144,996.2525,397313.0755,0.799817568,0.796706052,0.000100318,0.172234143,200,89,166.3212383,2.73,0.159090909
-7.04E-01,-8.96E-01,5.00E+01,1.91E+02,1.24E+00,9.25E-05,1.45E-01,1.05E+02,1.67E-01,0.00E+00,4.72E+00,4.00E+01,8.16E-02,8.57E-01,-6.26E-01,9.80E-01,5.00E+00,1.18E+00,1.36E-01,8.64E-01,2.45E-02,3.82E-02,1.844092244,2.111648822,2.151010333,1.544391119,1.33E-13,1.97E-22,6.05E-29,7.37E-10,1.89E-11,3.14E-13,0.99,0.01,0.01,0.99,0.999913465,426.361925,14784.58961,0.114557521,0.803413232,0.05008069,0.196586379,191,98,23.32268584,4.8,0.136363636
-6.09E-01,-8.04E-01,5.20E+01,1.89E+02,1.12E+00,2.54E-04,2.16E-01,9.70E+01,1.67E-01,0.00E+00,3.29E+00,4.00E+00,1.05E-02,8.63E-01,-5.59E-01,9.77E-01,5.00E+00,1.24E+00,1.36E-01,7.73E-01,2.45E-02,5.86E-02,1.875439657,1.974859311,2.049246305,1.515754804,3.33E-18,3.70E-24,2.40E-69,7.37E-10,6.80E-13,6.60E-15,0.99,0.01,0.01,0.99,0.999859983,1147.293933,98377.0176,0.201774189,0.488408705,0.043825655,0.462715903,189,95,97.57076509,4.21,0.136363636
-7.70E-01,-9.39E-01,4.50E+01,1.73E+02,1.19E+00,2.34E-04,3.00E-01,9.40E+01,1.67E-01,4.80E+01,1.93E+00,2.70E+01,1.14E-02,8.20E-01,-5.82E-01,9.81E-01,5.00E+00,1.28E+00,8.60E-01,7.67E-01,2.45E-02,7.05E-02,1.816885926,1.931440518,1.974579143,1.575343291,5.51E-16,3.70E-24,1.40E-26,7.37E-10,1.75E-11,2.48E-13,0.952947222,0.01,0.01,0.960685081,0.999913465,1937.353812,442736.5667,0.97324373,0.799350912,0.016685673,0.00010006,173,88,172.1206678,3.96,0.860465116
-8.04E-01,-6.20E-01,4.50E+01,1.85E+02,1.28E+00,5.98E-05,1.40E-01,9.20E+01,1.67E-01,0.00E+00,5.63E+00,1.00E+01,1.16E-02,8.36E-01,-6.43E-01,9.81E-01,5.00E+00,1.18E+00,8.60E-01,7.67E-01,2.45E-02,3.31E-02,1.991315747,2.215916618,2.264012554,1.583084976,1.72E-17,2.65E-23,1.61E-26,7.37E-10,7.11E-11,1.36E-12,0.99,0.01,0.01,0.99,0.999913465,475.2155401,17273.81137,0.087913736,0.725334954,0.056472354,0.00010002,185,86,30.07494043,4.73,0.860465116
-0.37196064,-0.57421951,29,32,0.62841667,-0.02817644,0.9434629,86,0.04166667,63,0.37629443,15,0.01694915,-0.02112676,0.5528169,0.92677882,6,1.76870647,0.86363636,0.81818182,0.03681554,0.38246853,1.521043207,1.493963007,1.498547462,1.379902806,2.40E-12,1.53E-15,5.89E-12,8.38E-10,1.19E-08,5.74E-10,0.785366591,0.01,0.01,0.213435984,0.996702332,516.5958577,74507.81061,6.463261429,0.586954376,0.000100108,0.000100249,32,59,144.8238905,2.79,0.863636364
-0.331322157,-0.589040404,21,25,0.590973652,0.005477815,0.610271903,61,0.166666667,36,0.522398385,22,0.00862069,0.891566265,-0.424698795,0.949517337,4,1.585123346,0.866666667,0.8,0.036815539,0.34051271,1.347471619,1.443923909,1.44415693,1.444625773,4.72E-51,3.70E-24,7.33E-119,7.37E-10,2.04E-18,2.87E-21,0.01,0.01,0.01,0.01,0.998934681,13803.58797,60683940.78,18.2847531,0.93774081,0.000100029,0.000100477,25,116,1224.197346,2.46,0.866666667
-1.10549159,-1.29312524,46,5,0.96858354,-0.0114759,0.59913793,78,0.16666667,5,1.06574836,3,0.01176471,-0.82832618,0.68240343,0.96057812,5,1.36789648,0.34883721,0.13953488,0.02454369,0.2020446,1.413145633,1.736392903,1.655418733,1.535422161,5.30E-09,7.51E-09,5.92E-19,1.60E-05,6.25E-07,4.59E-08,0.121170437,0.01,0.01,0.01,0.99953353,204.1666667,5577.871212,0.218730311,0.505941769,0.023321519,0.491691151,5,85,85.49440862,2.02,0.348837209
0.610157093,0.446894728,46,122,1.25522024,0.000230744,0.392241379,146,0.074074074,76,3.274191631,40,0.014925373,0.296137339,-0.721030043,0.987067119,4,1.207531067,0.139534884,0.76744186,0.024543693,0.076242813,1.895323035,1.916239317,2.03295981,1.541998609,3.04E-13,5.03E-18,3.87E-23,7.37E-10,3.90E-09,1.20E-10,0.708962022,0.01,0.01,0.99,0.999732736,516.6666667,40662.87879,0.188529063,0.682493553,0.06827385,0.000100275,122,67,77.5541839,3.77,0.139534884
-1.026124993,-1.202693491,33,64,1.314619901,0.000382291,0.318965517,76,0.0625,0,2.393646218,40,0.2,0.615879828,-0.697424893,0.98693964,3,1.285729897,0.139534884,0.860465116,0.024543693,0.114980541,1.808656108,1.876795518,1.967750363,1.622354662,2.43E-09,1.47E-11,5.22E-25,3.12E-07,1.08E-07,5.76E-09,0.267396886,0.01,0.014781169,0.868623724,0.99957574,1633.333333,505615.1515,1.73881181,0.997804194,0.120257146,0.00010952,64,55,125.0696477,3.34,0.139534884
-1.20E+00,-1.37E+00,4.80E+01,1.59E+02,1.24E+00,8.60E-06,4.51E-01,9.80E+01,1.67E-01,6.90E+01,3.18E+00,2.80E+01,6.10E-02,8.04E-01,-7.16E-01,9.79E-01,6.00E+00,1.19E+00,8.60E-01,6.51E-01,2.45E-02,8.89E-02,1.843626004,2.006035691,2.077783144,1.554525492,1.73E-07,7.64E-09,3.40E-25,1.92E-05,8.68E-07,5.96E-08,0.01,0.01,0.029287672,0.097018633,0.999859983,649.0833333,90172.2803,0.252036092,0.999893524,0.000541769,0.000100025,159,82,73.9815678,3.56,0.860465116
-6.71E-01,-4.93E-01,5.00E+01,1.51E+02,1.18E+00,-6.47E-05,3.79E-01,1.07E+02,1.67E-01,0.00E+00,2.69E+00,2.70E+01,3.57E-02,7.62E-01,-7.76E-01,9.79E-01,7.00E+00,1.31E+00,8.60E-01,8.60E-01,2.45E-02,8.40E-02,1.923958536,2.033108092,2.129231843,1.585439149,8.23E-07,4.02E-08,2.05E-07,1.33E-06,7.49E-06,6.75E-07,0.062301382,0.01,0.01,0.033857,0.999913465,1088.974579,376393.9785,0.307616837,0.99981549,0.044403692,0.000134537,151,84,102.6469054,4.05,0.860465116
-0.49710827,-0.66782869,2,3,0.43943734,0.02244457,0.54935622,6,0.0625,5,0.18906373,2,0.03508772,0.66666667,-0.69230769,0.51363178,5,1.86055621,0.58139535,0.34883721,0.29452431,0.94922791,0.877349397,0.992926199,0.94877407,1.413320626,4.53E-09,1.10E-13,7.87E-09,3.55E-09,5.01E-08,2.31E-09,0.959014118,0.01,0.01,0.01,0.919665133,247.5,629606.8182,0.282967505,0.063198197,0.00038293,0.934584206,3,57,739.7120693,2.82,0.581395349
-1.14E+00,-1.30E+00,5.40E+01,1.45E+02,1.27E+00,4.39E-04,3.82E-01,1.04E+02,1.67E-01,1.10E+01,3.03E+00,5.00E+00,3.57E-02,6.97E-01,-6.50E-01,9.86E-01,7.00E+00,1.22E+00,4.65E-01,2.33E-01,2.45E-02,1.04E-01,1.708780003,1.928231062,2.042981572,1.62136333,2.31E-09,8.50E-17,8.78E-26,1.39E-09,3.57E-09,1.03E-10,0.494245724,0.01,0.01,0.01,0.999913465,350.8333333,33059.84848,0.065388648,0.999899375,0.000100126,0.000100082,145,84,76.9099945,3.81,0.465116279
0.354331806,0.096015985,21,4,0.494171455,-0.002519509,0.785407725,89,0.0625,5,0.794452419,2,0.04,0.115384615,-0.91025641,0.904969495,5,1.595561242,0.372093023,0.860465116,0.024543693,0.402132232,1.532359516,1.649278283,1.550090172,1.517939265,2.39E-11,1.85E-10,5.33E-06,7.20E-08,9.59E-08,1.00E-08,0.329070646,0.01,0.01,0.547991294,0.997995378,106.2333333,1441.592727,4.683605562,0.428612145,0.000521439,0.523772056,4,50,30.320301,2.55,0.372093023
-1.03E+00,-8.85E-01,5.30E+01,1.40E+02,1.20E+00,7.98E-05,1.76E-01,1.00E+02,1.67E-01,0.00E+00,6.29E+00,4.00E+01,1.88E-01,6.32E-01,-5.26E-01,9.87E-01,6.00E+00,1.29E+00,8.60E-01,7.44E-01,2.45E-02,5.01E-02,2.150896788,2.233149172,2.337448577,1.584378664,2.52E-31,3.70E-24,2.25E-85,7.37E-10,1.22E-13,6.74E-16,0.358496295,0.01,0.01,0.939403832,0.999954177,1634.166667,240882.4167,0.256268962,0.932847988,0.141003397,0.000100412,140,80,70.10139673,4.34,0.860465116
-0.743734156,-0.559388616,45,140,1.189837403,0.001783862,0.244635193,111,0.166666667,0,1.546165144,40,0.113636364,0.61965812,-0.91025641,0.982566553,13,1.215768732,0.860465116,0.697674419,0.024543693,0.110986835,2.030944997,2.029465393,2.052538353,1.536551297,1.12E-13,5.08E-14,2.95E-30,1.51E-09,2.45E-07,1.56E-08,0.100642484,0.01,0.01,0.652902349,0.999819271,2447.5,1137608.636,1.709636615,0.999899535,0.132716964,0.000100269,140,88,167.1500345,4,0.860465116
-7.89E-01,6.12E-01,4.10E+01,1.32E+02,1.20E+00,1.05E-04,2.88E-01,1.19E+02,1.67E-01,0.00E+00,4.33E+00,4.00E+01,2.38E-01,2.78E-01,-7.86E-01,9.85E-01,2.00E+01,1.37E+00,8.60E-01,1.63E-01,2.45E-02,8.00E-02,2.124542796,2.138029026,2.209242815,1.533884765,8.85E-10,7.46E-09,4.47E-16,1.31E-07,3.07E-05,4.11E-06,0.253985523,0.01,0.01,0.966761169,0.999819271,1585.083333,310961.4545,0.787905245,0.961944048,0.136669524,0.000468788,132,80,77.4048935,4.39,0.860465116
4.72E-01,2.76E-01,3.20E+01,1.30E+02,1.26E+00,4.17E-04,2.45E-01,1.08E+02,7.41E-02,6.50E+01,2.44E+00,4.00E+01,2.62E-01,4.11E-01,-7.08E-01,9.88E-01,2.10E+01,1.24E+00,8.57E-01,7.14E-01,2.45E-02,1.10E-01,2.039978297,2.136087755,2.238307473,1.779901776,5.32E-10,5.38E-14,1.83E-23,5.71E-09,2.83E-08,1.49E-09,0.267306407,0.01,0.01,0.977507848,0.999674144,3228.083333,1458894.144,2.399741047,0.99989575,0.131828227,0.000100137,130,61,173.1917804,4.3,0.857142857
-1.00E+00,-8.39E-01,4.60E+01,1.34E+02,1.25E+00,1.42E-04,2.40E-01,8.40E+01,7.41E-02,6.10E+01,4.42E+00,4.00E+01,2.61E-01,5.84E-01,-5.84E-01,9.86E-01,1.20E+01,1.15E+00,1.43E-01,7.38E-01,2.45E-02,7.21E-02,1.992492078,2.101204172,2.263405838,1.613900114,1.81E-28,3.70E-24,9.22E-38,7.37E-10,9.73E-11,1.71E-12,0.174829456,0.01,0.01,0.933630581,0.999913465,1927.416667,392945.4545,0.488954025,0.933576374,0.140739652,0.000100049,134,69,101.1991443,4.41,0.142857143
-1.14E+00,1.24E+00,5.60E+01,1.46E+02,1.33E+00,9.45E-05,1.37E-01,1.29E+02,1.67E-01,6.10E+01,2.51E+00,4.00E+01,2.53E-02,6.18E-01,-6.20E-01,9.88E-01,5.00E+00,1.14E+00,8.37E-01,8.60E-01,2.45E-02,5.18E-02,2.144380888,2.074886702,2.196920729,1.575126862,5.84E-18,3.70E-24,1.17E-66,7.37E-10,6.31E-12,6.49E-14,0.480963447,0.01,0.01,0.95203509,0.999954177,1157,227044.1818,0.314269733,0.807758426,0.137573913,0.000100376,146,79,82.62347665,3.72,0.837209302
-0.72045163,-0.85524541,50,158,1.01645117,0.02115454,0.15450644,75,0.07407407,46,0.44726805,40,0.02777778,0.67948718,-0.52136752,0.98274959,5,1.22305251,0.13953488,0.76744186,0.02454369,0.16387921,1.649750564,1.720707714,1.803764093,1.577154139,3.58E-47,3.70E-24,5.54E-221,7.37E-10,6.55E-16,1.42E-18,0.546660101,0.01,0.01,0.544547192,0.999732736,6497,12401457.69,12.2092825,0.999899323,0.00010093,0.000100245,158,72,462.7708884,3.09,0.139534884
-1.11E+00,-9.63E-01,5.50E+01,1.38E+02,1.30E+00,1.78E-04,2.53E-01,1.09E+02,1.67E-01,0.00E+00,3.36E+00,4.00E+01,3.66E-02,6.03E-01,-5.71E-01,9.84E-01,1.20E+01,1.24E+00,8.60E-01,8.60E-01,2.45E-02,7.44E-02,2.018210356,2.025168651,2.143107644,1.509304914,1.35E-21,3.70E-24,9.39E-52,7.37E-10,4.04E-12,4.09E-14,0.033542152,0.01,0.01,0.807319624,0.999954177,1461.083333,213317.5152,0.177742494,0.999769303,0.131527524,0.000102263,138,82,107.2203219,4.36,0.860465116
-1.09E+00,-9.41E-01,5.50E+01,1.39E+02,1.31E+00,4.37E-05,1.16E-01,1.06E+02,1.67E-01,0.00E+00,6.41E+00,4.00E+01,2.20E-01,6.15E-01,-5.73E-01,9.86E-01,1.10E+01,1.18E+00,8.60E-01,8.60E-01,2.45E-02,4.12E-02,2.233546233,2.348082137,2.48198189,1.564690926,1.47E-24,3.70E-24,1.19E-49,7.37E-10,4.57E-12,4.62E-14,0.31451539,0.01,0.01,0.942412584,0.999954177,1417.166667,191190.6364,0.158128496,0.999744979,0.132481134,0.000173092,139,82,52.07263564,4.73,0.860465116
0.577988991,0.400063202,18,40,0.933790436,-0.008915555,0.204968944,77,0.08,0,0.683829653,26,0.259259259,0.271604938,0.765432099,0.973269685,5,1.230842725,0.85,0.7,0.073631078,0.192822266,1.630572193,1.782191737,1.81276905,1.713031893,9.91E-34,3.70E-24,1.14E-67,7.37E-10,3.49E-10,7.96E-12,0.652406566,0.01,0.01,0.945878629,0.999732736,496.6166667,44619.57159,31.5673662,0.930381353,0.120269694,0.000107524,40,27,34.30654178,2.71,0.85
-7.21E-01,-8.76E-01,5.40E+01,1.44E+02,1.16E+00,3.35E-04,1.33E-01,1.02E+02,1.67E-01,0.00E+00,2.59E+00,4.00E+01,1.93E-01,6.18E-01,-7.20E-01,9.85E-01,9.00E+00,1.18E+00,8.60E-01,7.44E-01,2.45E-02,6.05E-02,2.147830116,2.124245505,2.240816487,1.585634533,1.07E-23,3.70E-24,3.72E-37,7.37E-10,8.71E-11,1.46E-12,0.274515682,0.01,0.01,0.877097812,0.999913465,1855.25,545540.0985,0.368840276,0.999899656,0.131785168,0.000100218,144,83,98.5386962,4.66,0.860465116
-7.14E-01,-8.96E-01,5.00E+01,1.46E+02,1.18E+00,7.65E-05,1.76E-01,9.60E+01,1.67E-01,0.00E+00,5.31E+00,4.00E+01,3.13E-01,6.58E-01,-8.76E-01,9.81E-01,8.00E+00,1.24E+00,1.40E-01,7.67E-01,2.45E-02,4.75E-02,2.008363534,2.17991499,2.279339661,1.536021662,1.30E-42,3.70E-24,6.71E-87,7.37E-10,7.33E-12,9.54E-14,0.136978026,0.01,0.01,0.96434811,0.999913465,1182.25,143424.2727,0.36224863,0.999898377,0.133983527,0.000100477,146,80,51.7794757,3.99,0.139534884
-0.4218579,-0.60803973,41,139,1.201973888,0.001173037,0.291845494,105,0.166666667,0,1.594230176,40,0.068181818,0.722222222,-0.544871795,0.977068398,9,1.283136721,0.860465116,0.720930233,0.024543693,0.107346916,2.173913536,2.082515874,2.134910758,1.466551823,2.05E-25,1.02E-18,8.73E-42,7.37E-10,1.68E-08,7.50E-10,0.037759161,0.01,0.01,0.782532615,0.999859983,2545.083333,890410.5455,1.616036101,0.999864104,0.13168455,0.000108326,139,88,162.6977068,3.76,0.860465116
-1.017362694,-0.856973396,51,144,1.185581022,0.000122803,0.201716738,94,0.166666667,0,4.402436299,40,0.12195122,0.705128205,-0.521367521,0.984338923,6,1.255230371,0.162790698,0.744186047,0.024543693,0.067005053,2.462105047,2.479462334,2.56408093,1.567388448,4.01E-33,3.70E-24,2.51E-100,7.37E-10,5.04E-13,3.77E-15,0.441546195,0.01,0.01,0.891857778,0.999913465,2433.916667,860804.5682,0.86063456,0.999899042,0.131709105,0.000100124,144,82,82.01435062,4.44,0.162790698
